elsoura,meaning,elgoz2,text,elsoura2
سورة الاسراء,أعرضتم عن دعائه وتوحيده,الجزء الخامس عشر,أعرضتم ,سورة الاسراء
سورة الاسراء,وكان الإنسان جحودا للنعم,الجزء الخامس عشر,وكان الإنسن كفورا,سورة الاسراء
سورة الاسراء,أفتأمنون بعد ذلك,الجزء الخامس عشر,أفأمنتم,سورة الاسراء
سورة الاسراء,أن يسيخ بكم,الجزء الخامس عشر,أن يخسف بكم,سورة الاسراء
سورة الاسراء,ناحية البر من الأرض ,الجزء الخامس عشر,جانب البر,سورة الاسراء
سورة الاسراء,أو يرسل عليكم مطرا فيه حجارة                     ,الجزء الخامس عشر,أو يرسل عليكم حاصبا,سورة الاسراء
سورة الاسراء,ثم لا تجدوا لكم من دونه مانعا ولا ناصرا,الجزء الخامس عشر,ثم لا تجدوا لكم وكيلا,سورة الاسراء
سورة الاسراء,أم تأمنون,الجزء الخامس عشر,أم أمنتم,سورة الاسراء
سورة الاسراء,أن يرجعكم إلى البحر,الجزء الخامس عشر,أن يعيدكم فيه ,سورة الاسراء
سورة الاسراء,مرة أخرى,الجزء الخامس عشر,تارة أخرى,سورة الاسراء
سورة الاسراء,فيرسل عليكم عاصفا من الريح يحطم كل شيء,الجزء الخامس عشر,فيرسل عليكم قاصفا من الريح,سورة الاسراء
سورة الاسراء,فيصيبكم بالغرق,الجزء الخامس عشر,فيغرقكم,سورة الاسراء
سورة الاسراء,بسبب جحودكم,الجزء الخامس عشر,بما كفرتم,سورة الاسراء
سورة الاسراء,ثم لا تجدوا لكم علينا به تابعا يتبعنا بما فعلنا ولا يثأر منا عليه,الجزء الخامس عشر,ثم لا تجدوا لكم علينا به تبيعا,سورة الاسراء
سورة الاسراء,ولقد فضلنا بني آدم على سائر الدواب,الجزء الخامس عشر,ولقد كرمنا بني ءادم,سورة الاسراء
سورة الاسراء,وحملناهم على المراكب في البر والبحر,الجزء الخامس عشر,وحملنهم في البر  والبحر,سورة الاسراء
سورة الاسراء,وأعطيناهم من لذيذ المطاعم والمشارب,الجزء الخامس عشر,ورزقنهم من الطيبت,سورة الاسراء
سورة الاسراء,وفضلناهم على كثير من أصناف المخلوقات تفضيلا ظاهرا,الجزء الخامس عشر,وفضلنهم على كثيرٖ ممن خلقنا تفضيلا,سورة الاسراء
سورة الاسراء,يوم ننادي,الجزء الخامس عشر,يوم ندعوا ,سورة الاسراء
سورة الاسراء,"كل أناس بكتابهم، وقيل بنبيهم، وقيل بإمامهم الذي كانوا يأتمون به، وقيل بأعمالهم",الجزء الخامس عشر,كل أناس بإممهم,سورة الاسراء
سورة الاسراء,فمن أعطي ,الجزء الخامس عشر,فمن أوتي ,سورة الاسراء
سورة الاسراء,كتاب أعماله بيمناه وهم السعداء,الجزء الخامس عشر,كتبه بيمينه,سورة الاسراء
سورة الاسراء,فهؤلاء يقرؤون كتاب أعمالهم,الجزء الخامس عشر,فأولئك يقرءون كتبهم,سورة الاسراء
سورة الاسراء,ولا يتعدى عليهم بنقص حسناتهم أو زيادة سيئاتهم,الجزء الخامس عشر,ولا يظلمون,سورة الاسراء
سورة الاسراء,قدر الخيط في شق النواة,الجزء الخامس عشر,فتيلا,سورة الاسراء
سورة الاسراء,ومن كان في هذه الدنيا                                                 ,الجزء الخامس عشر,ومن كان في هذه,سورة الاسراء
سورة الاسراء,أعمى القلب عن الإيمان,الجزء الخامس عشر,أعمى,سورة الاسراء
سورة الاسراء,فهو في تلك الآخرة أعمى,الجزء الخامس عشر,فهو في الأخرة أعمى,سورة الاسراء
سورة الاسراء,وأبعد ضلالا عن الطريق,الجزء الخامس عشر,وأضل سبيلا,سورة الاسراء
سورة الاسراء,وإن كادوا ليوقعونك في الفتنة,الجزء الخامس عشر,وإن كادوا ليفتنونك,سورة الاسراء
سورة الاسراء,عن القرآن الذي أنزلنا إليك,الجزء الخامس عشر,عن الذي أوحينا إليك,سورة الاسراء
سورة الاسراء,لتختلق وتتقول علينا سواه,الجزء الخامس عشر,لتفتري علينا غيره,سورة الاسراء
سورة الاسراء,وإذا لاتخذوك وليا وصاحبا,الجزء الخامس عشر,وإذا لاتخذوك خليلا ,سورة الاسراء
سورة الاسراء,ولولا أن ثبتناك على الحق بعصمتنا إياك,الجزء الخامس عشر,ولولا أن ثبتنك,سورة الاسراء
سورة الاسراء,لقد كدت أن تميل إليهم,الجزء الخامس عشر,لقد كدت تركن إليهم,سورة الاسراء
سورة الاسراء,ميلا قليلا لرغبتك في هدايتهم,الجزء الخامس عشر,شئا قليلا,سورة الاسراء
سورة الاسراء,ولو ملت إليهم لجرعناك إذا,الجزء الخامس عشر,إذا لأذقنك ,سورة الاسراء
سورة الاسراء,مثلي عذاب الحياة الدنيا                                          ,الجزء الخامس عشر,ضعف الحيوة,سورة الاسراء
سورة الاسراء,ومثلي عذاب الآخرة,الجزء الخامس عشر,وضعف الممات,سورة الاسراء
سورة الاسراء,ثم لا تجد لك علينا ناصرا يمنعنا منك,الجزء الخامس عشر,ثم لا تجد لك علينا نصيرا,سورة الاسراء
سورة الاسراء,وإن كادوا ليستخفونك,الجزء الخامس عشر,وإن كادوا ليستفزونك ,سورة الاسراء
سورة الاسراء,من الأرض التي أنت بها,الجزء الخامس عشر,من الأرض,سورة الاسراء
سورة الاسراء,لإخراجك منها,الجزء الخامس عشر,ليخرجوك منها,سورة الاسراء
سورة الاسراء,وإذا لا يمكثون,الجزء الخامس عشر,وإذا لا يلبثون ,سورة الاسراء
سورة الاسراء,بعدك,الجزء الخامس عشر,خلفك ,سورة الاسراء
سورة الاسراء,إلا قليلا ثم يهلكون,الجزء الخامس عشر,إلا قليلا,سورة الاسراء
سورة الاسراء,كسنتنا في إهلاك من قد بعثنا قبلك من رسلنا,الجزء الخامس عشر,سنة من قد أرسلنا قبلك من رسلنا,سورة الاسراء
سورة الاسراء,ولا تجد لسنتنا تبديلا,الجزء الخامس عشر,ولا تجد لسنتنا تحويلا,سورة الاسراء
سورة الاسراء,أد الصلاة,الجزء الخامس عشر,أقم الصلوة ,سورة الاسراء
سورة الاسراء,لزوال الشمس,الجزء الخامس عشر,لدلوك الشمس,سورة الاسراء
سورة الاسراء,إلى ظلام الليل                   ,الجزء الخامس عشر,إلى غسق اليل,سورة الاسراء
سورة الاسراء,وصلاة الفجر                  ,الجزء الخامس عشر,وقرءان الفجر,سورة الاسراء
سورة الاسراء,إن صلاة الفجر تشهدها ملائكة الليل وملائكة النهار,الجزء الخامس عشر,إن قرءان الفجر كان مشهودا,سورة الاسراء
سورة الاسراء,ومن الليل فصل بعد الاستيقاظ,الجزء الخامس عشر,ومن اليل فتهجد به,سورة الاسراء
سورة الاسراء,فضيلة زائدة افترضها الله عليك دون أمتك,الجزء الخامس عشر,نافلة لك,سورة الاسراء
سورة الاسراء,عسى أن يحشرك مالكك ومدبر أمرك ويقيمك,الجزء الخامس عشر,عسى أن يبعثك ربك,سورة الاسراء
سورة الاسراء,مقاما محمودا هو مقام الشفاعة العظمى يوم القيامة,الجزء الخامس عشر,مقاما محمودا,سورة الاسراء
سورة الاسراء,وقل يا مالكي ومدبر أمري أدخلني المدينة أو حيثما أدخلتني,الجزء الخامس عشر,وقل رب أدخلني,سورة الاسراء
